244.1746031746032,32.53968253968254,274.73015873015873,32.53968253968254,278.6984126984127,93.65079365079364,242.984126984127,92.85714285714286,naxi
379.0952380952381,23.015873015873016,405.2857142857143,25.0,402.9047619047619,90.07936507936508,372.3492063492063,89.68253968253968,naxi
244.1746031746032,128.57142857142858,272.74603174603175,128.57142857142858,287.42857142857144,182.93650793650792,233.85714285714283,183.33333333333334,naxi
392.58730158730157,132.53968253968253,414.41269841269843,135.31746031746033,387.42857142857144,182.14285714285714,355.2857142857143,169.84126984126985,naxi
245.36507936507934,226.984126984127,277.5079365079365,225.0,269.57142857142856,273.41269841269843,242.58730158730157,273.41269841269843,naxi
366.0,232.14285714285714,405.2857142857143,243.25396825396825,398.53968253968253,271.42857142857144,354.4920634920635,267.06349206349205,naxi
483.8571428571429,134.52380952380952,499.0,130.0,499.0,179.0,477.9047619047619,180.15873015873015,naxi
471.95238095238096,227.77777777777777,499.0,234.0,496.55555555555554,277.77777777777777,466.79365079365084,275.3968253968254,naxi
233.46031746031747,302.38095238095235,302.1111111111111,312.6984126984127,290.6031746031746,370.6349206349206,221.95238095238096,357.14285714285717,naxi
366.3968253968254,318.6507936507937,403.3015873015873,318.6507936507937,409.6507936507937,355.55555555555554,356.07936507936506,353.1746031746032,naxi
302.9047619047619,83.33333333333333,318.77777777777777,83.33333333333333,321.95238095238096,97.22222222222223,305.6825396825397,99.2063492063492,chinese
434.25396825396825,80.55555555555556,445.36507936507934,78.96825396825396,453.69841269841265,97.22222222222223,434.25396825396825,97.22222222222223,chinese
434.6507936507937,178.96825396825398,447.74603174603175,176.984126984127,451.7142857142857,192.06349206349205,435.44444444444446,188.4920634920635,chinese
306.87301587301585,178.96825396825398,322.74603174603175,178.96825396825398,319.57142857142856,188.0952380952381,307.6666666666667,188.0952380952381,chinese
304.8888888888889,274.6031746031746,322.74603174603175,272.6190476190476,323.14285714285717,287.6984126984127,304.0952380952381,284.92063492063494,chinese
427.1111111111111,272.6190476190476,446.1587301587302,267.46031746031747,446.55555555555554,282.53968253968253,425.92063492063494,281.74603174603175,chinese
306.87301587301585,360.7142857142857,324.3333333333333,359.5238095238095,324.73015873015873,372.22222222222223,305.2857142857143,370.6349206349206,chinese
422.3492063492063,357.53968253968253,439.41269841269843,357.53968253968253,439.8095238095238,371.031746031746,421.95238095238096,371.031746031746,chinese
