28.130434782608695,31.77257525083612,158.23076923076923,46.15384615384615,130.80602006688963,149.4983277591973,35.82274247491638,133.4448160535117,naxi
240.83946488294313,19.39799331103679,293.6822742474916,31.438127090301002,232.14381270903007,161.2040133779264,169.93645484949832,118.39464882943143,naxi
334.819397993311,52.508361204013376,471.2742474916388,50.16722408026755,438.8327759197324,105.35117056856187,348.5317725752508,101.33779264214046,naxi
345.18729096989966,195.65217391304347,456.5585284280936,187.29096989966553,477.628762541806,277.257525083612,329.80267558528425,279.93311036789294,naxi
258.5652173913043,157.19063545150502,296.35785953177253,171.90635451505017,195.0200668896321,294.31438127090297,176.95986622073576,265.5518394648829,naxi
10.404682274247492,233.11036789297657,124.11705685618728,177.92642140468226,137.16053511705684,236.78929765886286,32.47826086956521,298.66220735785953,naxi
140.1705685618729,126.08695652173913,169.6020066889632,126.42140468227424,166.25752508361202,157.52508361204013,137.49498327759196,153.84615384615384,chinese
287.66220735785953,124.08026755852842,315.4214046822742,123.7458193979933,314.08361204013374,152.8428093645485,289.0,151.50501672240802,chinese
444.51839464882937,123.07692307692307,476.95986622073576,123.07692307692307,467.2608695652174,158.86287625418058,446.5250836120401,148.82943143812707,chinese
452.87959866220734,281.60535117056855,475.6220735785953,279.93311036789294,476.6254180602006,310.3678929765886,454.5518394648829,304.6822742474916,chinese
286.9933110367893,281.93979933110364,318.4314381270903,277.92642140468223,318.7658862876254,306.3545150501672,291.3411371237458,305.01672240802674,chinese
132.1438127090301,277.92642140468223,156.55852842809364,275.25083612040135,157.22742474916387,308.3612040133779,130.80602006688963,307.02341137123744,chinese
